alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time,resolution_date_corrected
alert141990,txn10041990,suspicious_login,04-08-2025,TRUE,04-08-2025 22:40,Bill opportunity body common hotel challenge.,22:40:02,04-Aug-2025
alert179871,txn10079871,unusual_amount,21-05-2025,FALSE,,Little ball successful successful agency.,00:00:00,00-Jan-1900
alert193003,txn10093003,unusual_time,11-05-2025,TRUE,13-05-2025 08:05,Standard consumer Mrs college middle region.,08:05:17,13-May-2025
alert114499,txn10014499,suspicious_login,15-09-2024,TRUE,16-09-2024 13:04,Meeting sport unit direction but budget road.,13:04:20,16-Sep-2024
alert133148,txn10033148,suspicious_login,25-05-2025,TRUE,28-05-2025 05:17,Detail far movement much.,05:17:14,28-May-2025
alert141208,txn10041208,unusual_time,13-05-2025,FALSE,,Huge note different remember exist.,00:00:00,00-Jan-1900
alert115059,txn10015059,frequent_failure,15-04-2025,TRUE,17-04-2025 02:17,Goal opportunity now cause affect continue difference end.,02:17:58,17-Apr-2025
alert146315,txn10046315,unusual_amount,25-06-2025,TRUE,27-06-2025 19:11,Move medical modern family campaign rest.,19:11:59,27-Jun-2025
alert122532,txn10022532,unusual_time,05-07-2025,TRUE,06-07-2025 10:57,Will science represent century happy read weight.,10:57:47,06-Jul-2025
alert188762,txn10088762,unusual_time,14-06-2025,TRUE,16-06-2025 20:29,Manage affect Mr town discussion.,20:29:13,16-Jun-2025
alert147033,txn10047033,unusual_time,10-04-2025,TRUE,12-04-2025 14:21,Again baby activity to fast ago have.,14:21:47,12-Apr-2025
alert171641,txn10071641,suspicious_login,31-03-2025,TRUE,02-04-2025 19:42,Pattern similar enjoy too at fight.,19:42:23,02-Apr-2025
alert174985,txn10074985,frequent_failure,21-09-2023,TRUE,22-09-2023 21:22,Animal sea carry crime certain by player but.,21:22:49,22-Sep-2023
alert165963,txn10065963,unusual_amount,10-02-2025,TRUE,12-02-2025 14:36,Hotel catch where would.,14:36:36,12-Feb-2025
alert106410,txn10006410,suspicious_login,30-11-2023,TRUE,02-12-2023 17:16,Season spend save coach say staff card so.,17:16:22,02-Dec-2023
alert194522,txn10094522,unusual_time,11-05-2025,TRUE,13-05-2025 17:33,Adult law through wall fill start three.,17:33:40,13-May-2025
alert102101,txn10002101,frequent_failure,27-07-2025,TRUE,30-07-2025 15:18,Serious know water use cold sea dark.,15:18:48,30-Jul-2025
alert143210,txn10043210,suspicious_login,18-06-2025,TRUE,20-06-2025 18:34,Understand lead at still understand.,18:34:13,20-Jun-2025
alert151441,txn10051441,suspicious_login,18-05-2025,TRUE,19-05-2025 00:32,History hotel second result probably.,00:32:29,19-May-2025
alert111723,txn10011723,suspicious_login,24-07-2025,TRUE,24-07-2025 19:22,Camera significant question hospital upon clearly seat.,19:22:54,24-Jul-2025
alert176076,txn10076076,frequent_failure,12-04-2023,TRUE,14-04-2023 21:31,Seek admit culture activity economic wrong position lead.,21:31:49,14-Apr-2023
alert167979,txn10067979,unusual_amount,12-07-2025,TRUE,12-07-2025 22:19,Administration simply full cover.,22:19:59,12-Jul-2025
alert160974,txn10060974,suspicious_login,25-06-2025,TRUE,27-06-2025 22:06,Building western ever say.,22:06:04,27-Jun-2025
alert189038,txn10089038,unusual_amount,05-05-2025,TRUE,08-05-2025 08:02,Off during development involve situation bag.,08:02:34,08-May-2025
alert147664,txn10047664,frequent_failure,14-07-2025,TRUE,16-07-2025 18:40,Newspaper interview here owner go seven music.,18:40:23,16-Jul-2025
alert110968,txn10010968,unusual_time,11-06-2025,TRUE,13-06-2025 17:31,Teacher determine figure account white dog pull.,17:31:34,13-Jun-2025
alert152067,txn10052067,unusual_time,07-07-2023,FALSE,,Get open while dream.,00:00:00,00-Jan-1900
alert138742,txn10038742,frequent_failure,02-12-2024,TRUE,02-12-2024 15:51,Loss fine interest state.,15:51:46,02-Dec-2024
alert171936,txn10071936,unusual_amount,06-11-2024,TRUE,07-11-2024 00:56,Throw best these view field.,00:56:48,07-Nov-2024
alert162541,txn10062541,frequent_failure,17-03-2023,TRUE,18-03-2023 03:25,Including meeting still.,03:25:54,18-Mar-2023
alert173696,txn10073696,unusual_amount,05-06-2025,TRUE,08-06-2025 09:43,Court its paper prepare where.,09:43:17,08-Jun-2025
alert175802,txn10075802,unusual_time,09-04-2025,FALSE,,Tv allow southern blood tell.,00:00:00,00-Jan-1900
alert130805,txn10030805,unusual_amount,06-05-2025,TRUE,06-05-2025 22:39,Hour campaign never office herself probably rest.,22:39:16,06-May-2025
alert125055,txn10025055,unusual_time,30-12-2024,TRUE,31-12-2024 17:33,Plant during include service hospital say against.,17:33:08,31-Dec-2024
alert189965,txn10089965,unusual_time,06-06-2025,TRUE,07-06-2025 01:34,Standard away important first use run we.,01:34:27,07-Jun-2025
alert100532,txn10000532,unusual_amount,16-07-2025,TRUE,17-07-2025 19:29,Recognize find lawyer sea great candidate.,19:29:28,17-Jul-2025
alert114720,txn10014720,unusual_amount,21-08-2023,TRUE,21-08-2023 13:23,Simple color fill build.,13:23:32,21-Aug-2023
alert150220,txn10050220,suspicious_login,24-07-2024,TRUE,26-07-2024 23:52,Customer let cause consider.,23:52:28,26-Jul-2024
alert145919,txn10045919,frequent_failure,12-10-2022,TRUE,14-10-2022 18:22,Music inside international standard area specific black.,18:22:24,14-Oct-2022
alert194832,txn10094832,unusual_time,29-01-2025,TRUE,31-01-2025 02:50,Four probably according government provide.,02:50:18,31-Jan-2025
alert180167,txn10080167,unusual_time,26-04-2025,TRUE,28-04-2025 04:03,Build room play season lot cultural source.,04:03:53,28-Apr-2025
alert118831,txn10018831,suspicious_login,24-07-2025,TRUE,26-07-2025 15:34,Easy reflect few later job.,15:34:29,26-Jul-2025
alert116734,txn10016734,unusual_time,27-07-2025,TRUE,28-07-2025 15:33,Start color truth can program.,15:33:30,28-Jul-2025
alert163475,txn10063475,unusual_time,06-02-2025,TRUE,08-02-2025 08:16,Only drive bag seven let increase.,08:16:26,08-Feb-2025
alert184139,txn10084139,unusual_time,24-04-2023,TRUE,24-04-2023 11:55,Prepare until join him price role employee.,11:55:23,24-Apr-2023
alert174369,txn10074369,unusual_amount,24-10-2024,TRUE,26-10-2024 09:54,West mission work.,09:54:08,26-Oct-2024
alert158014,txn10058014,suspicious_login,23-12-2022,TRUE,24-12-2022 07:50,Wear already material summer year surface.,07:50:39,24-Dec-2022
alert151290,txn10051290,suspicious_login,17-04-2025,TRUE,17-04-2025 14:35,Throughout allow my cover by.,14:35:00,17-Apr-2025
alert186039,txn10086039,unusual_time,20-06-2025,FALSE,,Society affect agree difficult day.,00:00:00,00-Jan-1900
alert136800,txn10036800,unusual_amount,19-07-2025,TRUE,21-07-2025 18:58,Sell dream situation fine program economy determine.,18:58:05,21-Jul-2025
alert109995,txn10009995,suspicious_login,12-06-2025,FALSE,,Writer back event parent measure happy kind.,00:00:00,00-Jan-1900
alert164790,txn10064790,unusual_amount,09-04-2025,TRUE,10-04-2025 00:26,Like usually collection give author rich it.,00:26:44,10-Apr-2025
alert181016,txn10081016,unusual_amount,24-04-2025,TRUE,25-04-2025 02:09,Three thank it catch say course.,02:09:09,25-Apr-2025
alert103317,txn10003317,suspicious_login,05-04-2025,TRUE,05-04-2025 10:44,Growth camera power yourself strategy key here.,10:44:27,05-Apr-2025
alert179368,txn10079368,unusual_time,31-07-2025,TRUE,31-07-2025 11:21,Born later prepare exist difficult Congress road.,11:21:03,31-Jul-2025
alert180149,txn10080149,unusual_time,15-07-2024,TRUE,18-07-2024 01:27,Population field as amount easy voice.,01:27:15,18-Jul-2024
alert162859,txn10062859,unusual_time,04-07-2025,TRUE,06-07-2025 20:43,Center office growth great author.,20:43:30,06-Jul-2025
alert131027,txn10031027,frequent_failure,04-08-2025,FALSE,,Two answer recently beyond.,00:00:00,00-Jan-1900
alert167300,txn10067300,unusual_time,14-06-2024,FALSE,,Serious pretty task whose.,00:00:00,00-Jan-1900
alert158446,txn10058446,unusual_time,12-11-2024,TRUE,13-11-2024 22:12,Film nice special former important room point six.,22:12:23,13-Nov-2024
alert157543,txn10057543,unusual_amount,26-04-2025,TRUE,26-04-2025 10:50,Sit benefit ready table right year.,10:50:27,26-Apr-2025
alert117942,txn10017942,unusual_amount,15-12-2022,FALSE,,Political partner public behavior food speech recent cut.,00:00:00,00-Jan-1900
alert159023,txn10059023,unusual_time,13-12-2024,TRUE,14-12-2024 00:27,Attack ahead compare miss call tough word.,00:27:39,14-Dec-2024
alert140709,txn10040709,suspicious_login,15-02-2025,FALSE,,Food almost fact various if near front.,00:00:00,00-Jan-1900
alert159167,txn10059167,unusual_amount,26-05-2025,TRUE,27-05-2025 01:31,Chance grow laugh glass minute within think lawyer.,01:31:46,27-May-2025
alert149969,txn10049969,frequent_failure,26-11-2024,TRUE,29-11-2024 08:09,Own population represent.,08:09:28,29-Nov-2024
alert144511,txn10044511,suspicious_login,06-07-2025,TRUE,07-07-2025 07:05,Food several together along.,07:05:23,07-Jul-2025
alert104989,txn10004989,suspicious_login,11-05-2025,TRUE,12-05-2025 22:04,Few ground result then.,22:04:57,12-May-2025
alert181952,txn10081952,frequent_failure,12-04-2024,TRUE,14-04-2024 10:43,Situation arm recognize new.,10:43:19,14-Apr-2024
alert112836,txn10012836,suspicious_login,13-07-2025,TRUE,16-07-2025 16:55,What apply strategy pressure.,16:55:43,16-Jul-2025
alert149572,txn10049572,frequent_failure,03-05-2025,TRUE,05-05-2025 16:06,Drop level check letter bill mind instead really.,16:06:04,05-May-2025
alert107963,txn10007963,unusual_amount,09-06-2024,TRUE,09-06-2024 21:55,Congress much nation cup.,21:55:18,09-Jun-2024
alert175880,txn10075880,suspicious_login,11-02-2025,TRUE,13-02-2025 06:17,Practice next quality watch car real close camera.,06:17:53,13-Feb-2025
alert127544,txn10027544,unusual_amount,28-03-2025,FALSE,,Indicate minute standard same.,00:00:00,00-Jan-1900
alert187238,txn10087238,frequent_failure,03-11-2024,TRUE,06-11-2024 04:34,Truth sport leg medical discover mention off think.,04:34:41,06-Nov-2024
alert169497,txn10069497,frequent_failure,07-07-2025,TRUE,09-07-2025 06:13,Goal fish much health various have option.,06:13:43,09-Jul-2025
alert158210,txn10058210,unusual_amount,12-01-2025,TRUE,14-01-2025 13:06,Hair reflect offer teacher soon beyond suffer.,13:06:53,14-Jan-2025
alert194527,txn10094527,suspicious_login,15-09-2024,TRUE,15-09-2024 16:09,Myself down sell reality.,16:09:57,15-Sep-2024
alert119720,txn10019720,unusual_amount,16-09-2024,TRUE,18-09-2024 08:34,Parent trouble morning son.,08:34:44,18-Sep-2024
alert157357,txn10057357,frequent_failure,16-05-2025,TRUE,17-05-2025 21:24,Choose image tend already response true reflect blue.,21:24:32,17-May-2025
alert149918,txn10049918,unusual_time,09-09-2023,TRUE,10-09-2023 22:17,Some compare show provide public.,22:17:59,10-Sep-2023
alert168310,txn10068310,unusual_time,24-06-2025,FALSE,,Sort help size position window.,00:00:00,00-Jan-1900
alert104125,txn10004125,suspicious_login,22-04-2025,TRUE,23-04-2025 06:47,Soon local dinner sister will ask month.,06:47:41,23-Apr-2025
alert178155,txn10078155,suspicious_login,30-07-2025,TRUE,30-07-2025 23:28,Him focus management create main physical put friend.,23:28:37,30-Jul-2025
alert149061,txn10049061,unusual_time,23-05-2025,TRUE,24-05-2025 11:23,House area shake production song customer main.,11:23:12,24-May-2025
alert189426,txn10089426,suspicious_login,28-07-2023,TRUE,30-07-2023 13:00,Choose indicate send line play top quickly.,13:00:43,30-Jul-2023
alert105364,txn10005364,unusual_time,04-07-2025,FALSE,,Beat compare message ball baby former simple green.,00:00:00,00-Jan-1900
alert138128,txn10038128,suspicious_login,28-11-2024,TRUE,01-12-2024 16:30,Music write answer later matter real past.,16:30:52,01-Dec-2024
alert130148,txn10030148,unusual_time,27-09-2024,TRUE,29-09-2024 01:01,Degree government although.,01:01:29,29-Sep-2024
alert166019,txn10066019,unusual_time,24-01-2024,FALSE,,Matter still fear sister.,00:00:00,00-Jan-1900
alert121517,txn10021517,suspicious_login,09-02-2023,TRUE,10-02-2023 12:05,Standard finish bed early few prepare those hospital.,12:05:06,10-Feb-2023
alert120176,txn10020176,unusual_amount,18-11-2024,TRUE,19-11-2024 22:40,Success charge sound often.,22:40:19,19-Nov-2024
alert178782,txn10078782,suspicious_login,19-07-2025,TRUE,20-07-2025 22:23,Stuff room different.,22:23:29,20-Jul-2025
alert193956,txn10093956,suspicious_login,15-07-2025,TRUE,16-07-2025 13:39,Base analysis without agency.,13:39:23,16-Jul-2025
alert186972,txn10086972,suspicious_login,03-04-2024,TRUE,04-04-2024 06:34,Measure some collection worry music option different.,06:34:36,04-Apr-2024
alert147886,txn10047886,unusual_time,12-11-2023,FALSE,,Occur the woman trade.,00:00:00,00-Jan-1900
alert172724,txn10072724,unusual_time,22-07-2025,FALSE,,Consumer simply difference with.,00:00:00,00-Jan-1900
alert174723,txn10074723,frequent_failure,02-07-2025,TRUE,04-07-2025 16:17,Dog item car small.,16:17:33,04-Jul-2025
alert145755,txn10045755,unusual_amount,19-10-2024,TRUE,20-10-2024 18:57,Modern not game something never.,18:57:30,20-Oct-2024
alert185775,txn10085775,frequent_failure,22-03-2025,TRUE,24-03-2025 01:19,White until investment hot event water either somebody.,01:19:32,24-Mar-2025
alert159662,txn10059662,frequent_failure,10-11-2024,TRUE,12-11-2024 08:50,Rule save never small much stage.,08:50:50,12-Nov-2024
alert193454,txn10093454,unusual_amount,23-07-2025,TRUE,24-07-2025 10:24,This evidence nothing left important media.,10:24:02,24-Jul-2025
alert106814,txn10006814,frequent_failure,01-06-2025,TRUE,02-06-2025 03:06,Fine second after hospital sure.,03:06:00,02-Jun-2025
alert111125,txn10011125,unusual_amount,09-06-2025,TRUE,09-06-2025 21:44,Teacher hard public reason suffer notice.,21:44:20,09-Jun-2025
alert180057,txn10080057,unusual_amount,28-06-2025,TRUE,01-07-2025 16:07,Whole hear environment ready step.,16:07:39,01-Jul-2025
alert169177,txn10069177,unusual_amount,07-06-2024,TRUE,10-06-2024 11:39,Everyone friend including crime social and stage door.,11:39:36,10-Jun-2024
alert104589,txn10004589,unusual_amount,22-07-2025,TRUE,25-07-2025 19:25,Suggest of capital adult.,19:25:34,25-Jul-2025
alert129210,txn10029210,frequent_failure,18-07-2025,TRUE,21-07-2025 09:41,Human great natural while consider pattern although.,09:41:33,21-Jul-2025
alert145088,txn10045088,frequent_failure,02-08-2025,TRUE,02-08-2025 11:53,Fly music Mrs remember.,11:53:00,02-Aug-2025
alert100665,txn10000665,unusual_time,06-01-2025,TRUE,06-01-2025 12:20,Myself center east truth perhaps newspaper today.,12:20:02,06-Jan-2025
alert145047,txn10045047,suspicious_login,14-05-2025,TRUE,16-05-2025 23:37,Stay those show may hundred.,23:37:38,16-May-2025
alert174356,txn10074356,frequent_failure,04-05-2024,TRUE,05-05-2024 13:36,Particular lead floor almost write big.,13:36:36,05-May-2024
alert102808,txn10002808,unusual_amount,18-05-2024,FALSE,,Walk school car lawyer develop since nature.,00:00:00,00-Jan-1900
alert113124,txn10013124,frequent_failure,24-06-2025,TRUE,24-06-2025 21:49,Different should pretty light season run teach.,21:49:39,24-Jun-2025
alert182622,txn10082622,suspicious_login,13-02-2024,TRUE,15-02-2024 23:18,Suggest political write need.,23:18:51,15-Feb-2024
alert196623,txn10096623,unusual_time,04-08-2025,TRUE,04-08-2025 23:33,Tell take vote.,23:33:09,04-Aug-2025
alert199190,txn10099190,unusual_time,30-09-2023,FALSE,,Better because study know along return voice.,00:00:00,00-Jan-1900
alert121256,txn10021256,unusual_time,22-11-2024,TRUE,22-11-2024 05:52,Sport election amount begin.,05:52:04,22-Nov-2024
alert178472,txn10078472,unusual_amount,31-07-2025,TRUE,03-08-2025 21:43,Article case item attention event sister.,21:43:31,03-Aug-2025
alert105651,txn10005651,suspicious_login,01-07-2025,TRUE,02-07-2025 02:22,Treatment become hot term.,02:22:08,02-Jul-2025
alert141786,txn10041786,unusual_time,16-04-2025,TRUE,19-04-2025 10:13,Six action head hair nothing let low.,10:13:09,19-Apr-2025
alert103374,txn10003374,suspicious_login,27-03-2025,TRUE,30-03-2025 10:04,Family simply wife eye.,10:04:44,30-Mar-2025
alert191027,txn10091027,unusual_amount,13-10-2024,TRUE,15-10-2024 21:03,Song interesting radio manager teacher under black traditional.,21:03:28,15-Oct-2024
alert164554,txn10064554,unusual_time,16-04-2025,TRUE,19-04-2025 12:34,Let or start study especially.,12:34:48,19-Apr-2025
alert127229,txn10027229,unusual_time,16-01-2025,TRUE,17-01-2025 23:47,Issue the those who.,23:47:03,17-Jan-2025
alert172502,txn10072502,unusual_amount,30-08-2024,TRUE,31-08-2024 16:13,Art change south standard front husband.,16:13:40,31-Aug-2024
alert108433,txn10008433,suspicious_login,04-08-2025,TRUE,06-08-2025 08:06,Our church mouth yard dark.,08:06:42,06-Aug-2025
alert147874,txn10047874,frequent_failure,18-07-2025,TRUE,19-07-2025 16:59,Prove amount hand four time.,16:59:55,19-Jul-2025
alert117888,txn10017888,frequent_failure,19-07-2025,FALSE,,Leave above play happy.,00:00:00,00-Jan-1900
alert130208,txn10030208,unusual_time,04-08-2025,TRUE,06-08-2025 08:06,Focus begin prevent history management.,08:06:42,06-Aug-2025
alert112932,txn10012932,suspicious_login,25-05-2024,TRUE,28-05-2024 10:48,Affect situation listen.,10:48:07,28-May-2024
alert117424,txn10017424,unusual_amount,22-07-2024,TRUE,25-07-2024 09:42,Wide sign similar risk piece wide.,09:42:10,25-Jul-2024
alert120915,txn10020915,suspicious_login,29-06-2022,TRUE,30-06-2022 08:09,Color college office long sea Mr wide.,08:09:03,30-Jun-2022
alert155278,txn10055278,unusual_time,08-04-2025,TRUE,09-04-2025 06:37,Total coach course exist.,06:37:45,09-Apr-2025
alert198994,txn10098994,suspicious_login,25-06-2025,TRUE,28-06-2025 14:53,Traditional suffer seat high.,14:53:45,28-Jun-2025
alert181379,txn10081379,suspicious_login,12-11-2024,TRUE,12-11-2024 11:38,Story position big.,11:38:21,12-Nov-2024
